snapped_at;coin;price;market_cap;total_volume
2014-07-22 00:00:00 UTC;doge;2.5104214510340634;220929639798.25275;2513456945.0605254
2014-07-23 00:00:00 UTC;doge;2.5600599203606045;225499294001.07532;1300687368.1438358
2014-07-24 00:00:00 UTC;doge;2.452668253389805;216236062824.55743;1199568432.6318653
2014-07-25 00:00:00 UTC;doge;2.4503326802747147;216154872224.0938;841439306.53068
2014-07-26 00:00:00 UTC;doge;2.361227349579293;208545960742.19275;722178159.8929884
2014-07-27 00:00:00 UTC;doge;2.5176757135375594;222560518936.14944;1362981497.6671944
2014-07-28 00:00:00 UTC;doge;2.3565285982898883;208488609792.88922;1436585759.541634
2014-07-29 00:00:00 UTC;doge;2.4291710074170094;215106326606.26743;852565550.0863216
2014-07-30 00:00:00 UTC;doge;2.2839255098754947;202402663533.19058;945299887.4058836
2014-07-31 00:00:00 UTC;doge;2.3896029942053625;211949168144.73706;843777218.6871922
2014-08-01 00:00:00 UTC;doge;2.468738407170523;219145634467.81586;1010771033.3591555
2014-08-02 00:00:00 UTC;doge;2.426275889882636;215564522606.7246;584344006.6503415
2014-08-03 00:00:00 UTC;doge;2.3629493550877703;210107617279.6104;871218774.6798233
2014-08-04 00:00:00 UTC;doge;2.3631801561716936;210309070522.3388;1395316654.8729782
2014-08-05 00:00:00 UTC;doge;2.188550250631876;194939705179.31833;1589712095.4628556
2014-08-06 00:00:00 UTC;doge;2.1062838776192314;187775268302.2856;1417805995.9038162
2014-08-07 00:00:00 UTC;doge;2.1043854105361257;187768320631.98218;1368142258.2151008
2014-08-08 00:00:00 UTC;doge;1.9662050598434502;175589295918.84503;946173462.6903014
2014-08-09 00:00:00 UTC;doge;1.960623053851404;175240790051.96985;665344654.0132632
2014-08-10 00:00:00 UTC;doge;1.764567655364173;157846582967.12555;861157308.7737126
2014-08-11 00:00:00 UTC;doge;1.6583244524590894;148470976048.3261;1086276538.7331643
2014-08-12 00:00:00 UTC;doge;1.7284739155851592;154879198738.964;1168762977.9927223
2014-08-13 00:00:00 UTC;doge;1.679946927496489;150660418715.47504;1060318751.9133481
2014-08-14 00:00:00 UTC;doge;1.715713970774835;153995458069.72067;1167553777.2815242
2014-08-15 00:00:00 UTC;doge;1.3971781188788281;125489688720.875;2679106506.975159
2014-08-16 00:00:00 UTC;doge;1.5731747651707613;141441533675.33716;1179928166.2194471
2014-08-17 00:00:00 UTC;doge;1.4519090550254892;130647083535.62952;824712578.0698822
2014-08-18 00:00:00 UTC;doge;1.2417739197134259;111831478563.46985;1255188197.080575
2014-08-19 00:00:00 UTC;doge;1.352488499972512;121904814724.42772;922426246.786322
2014-08-20 00:00:00 UTC;doge;1.5190904554166806;137037858300.07904;1303426600.1595914
2014-08-21 00:00:00 UTC;doge;1.5264017914154024;137814488531.02863;1049528463.047831
2014-08-22 00:00:00 UTC;doge;1.453776127643985;131369082371.49796;845552920.1069765
2014-08-23 00:00:00 UTC;doge;1.390029836871346;125720259974.63821;540873967.3975481
2014-08-24 00:00:00 UTC;doge;1.433289427382922;129746520638.95128;404127494.17978716
2014-08-25 00:00:00 UTC;doge;1.31191847419908;118859864634.69933;2291769191.086756
2014-08-26 00:00:00 UTC;doge;1.75521179016544;159156639653.521;4515776235.587753
2014-08-27 00:00:00 UTC;doge;1.613869352725356;146465666152.42157;1145687715.8921123
2014-08-28 00:00:00 UTC;doge;1.549935630004716;140785750665.9798;743441603.442763
2014-08-29 00:00:00 UTC;doge;1.501024235223801;136463143572.1917;494832711.2792546
2014-08-30 00:00:00 UTC;doge;1.567152498125346;142592719951.0882;493879719.8006315
2014-08-31 00:00:00 UTC;doge;1.554310520275945;141540433468.20245;1092634102.268565
2014-09-01 00:00:00 UTC;doge;1.519641674505554;138500201141.5814;798374595.6239618
2014-09-02 00:00:00 UTC;doge;1.514950207982427;138191638976.45724;594893299.2421355
2014-09-03 00:00:00 UTC;doge;1.616596880276554;147590103916.1657;969834700.5147518
2014-09-04 00:00:00 UTC;doge;1.867323786253279;170622815315.06204;2471785873.499519
2014-09-05 00:00:00 UTC;doge;1.945606755142733;177921192386.5526;1624349432.7520003
2014-09-06 00:00:00 UTC;doge;2.441547030906139;223454599055.0137;6551657377.183162
2014-09-07 00:00:00 UTC;doge;2.199875781780251;201505269609.74515;2819761369.0391097
2014-09-08 00:00:00 UTC;doge;2.081690665435102;190832046769.48605;2786690223.2427835
2014-09-09 00:00:00 UTC;doge;2.293691278386446;210433935143.8018;2315536391.21914
2014-09-10 00:00:00 UTC;doge;2.20652095518413;202601046868.9938;2010714789.3942509
2014-09-11 00:00:00 UTC;doge;2.458919154527647;225963239467.06198;3029034970.068155
2014-09-12 00:00:00 UTC;doge;2.45039463077826;225396888437.13123;2132837686.5716753
2014-09-13 00:00:00 UTC;doge;3.100338582527765;285448099743.99915;7485762278.706705
2014-09-14 00:00:00 UTC;doge;3.949889518459269;363904215104.80304;35999952552.17045
2014-09-15 00:00:00 UTC;doge;3.886789028533715;358493012391.0758;17920731415.347515
2014-09-16 00:00:00 UTC;doge;3.407488629639288;314285353426.6971;6095661202.228543
2014-09-17 00:00:00 UTC;doge;3.201011748121195;295241222474.0942;16550947474.38146
2014-09-18 00:00:00 UTC;doge;3.551101193050684;327531274441.8591;25238626918.196648
2014-09-19 00:00:00 UTC;doge;3.308742318549592;305177613782.1798;9651654476.920193
2014-09-20 00:00:00 UTC;doge;3.503931385766845;323180627626.9819;11004762399.77702
2014-09-21 00:00:00 UTC;doge;3.424119911405231;315819318418.47516;5493182741.728608
2014-09-22 00:00:00 UTC;doge;3.52697341413936;325305879628.62695;6662377316.373868
2014-09-23 00:00:00 UTC;doge;3.734452929704992;347051258087.458;7941309439.753575
2014-09-24 00:00:00 UTC;doge;4.164044668670692;387333350481.9049;14292705787.231096
2014-09-25 00:00:00 UTC;doge;4.434636393322003;412886439032.5914;27174510346.87518
2014-09-26 00:00:00 UTC;doge;5.384917070694542;501835102593.5811;55437818475.87558
2014-09-27 00:00:00 UTC;doge;4.531756006953152;422714162248.7301;33569929764.57127
2014-09-28 00:00:00 UTC;doge;4.728582886921711;441484915670.565;24215572091.95443
2014-09-29 00:00:00 UTC;doge;4.770901230038279;445837624953.7185;13120680182.110357
2014-09-30 00:00:00 UTC;doge;4.860298398909606;454614578351.4496;8151760111.600904
2014-10-01 00:00:00 UTC;doge;4.440829603881554;415746753991.53723;11025070841.851192
2014-10-02 00:00:00 UTC;doge;4.024434979600222;377052236093.3085;14899523858.231918
2014-10-03 00:00:00 UTC;doge;3.905833097553931;366106703705.07135;12696142619.298882
2014-10-04 00:00:00 UTC;doge;3.58040398044223;335756885720.6464;7891519775.711643
2014-10-05 00:00:00 UTC;doge;3.344364764846845;313765923648.78986;12786465617.472351
2014-10-06 00:00:00 UTC;doge;3.580904054586164;336111850454.2967;14850670103.409039
2014-10-07 00:00:00 UTC;doge;3.578963265973335;336084473754.31757;11602298978.094584
2014-10-08 00:00:00 UTC;doge;3.545317851976696;333077874857.95447;7970621331.236126
2014-10-09 00:00:00 UTC;doge;3.540483154647639;332772693716.9143;7705584708.88465
2014-10-10 00:00:00 UTC;doge;3.275552993456932;308015114979.3443;5313798801.758234
2014-10-11 00:00:00 UTC;doge;3.39922788955778;319790674914.11725;4636112166.2406435
2014-10-12 00:00:00 UTC;doge;3.559116138860099;334982369443.2896;3757434085.357338
2014-10-13 00:00:00 UTC;doge;3.472341830988317;326963328689.9322;4159006578.0357914
2014-10-14 00:00:00 UTC;doge;3.459130853306101;325866042800.67004;5667242229.812788
2014-10-15 00:00:00 UTC;doge;3.31820029973117;312731796643.729;7962794957.738035
2014-10-16 00:00:00 UTC;doge;3.136877878384692;295778983532.316;3729649297.8589754
2014-10-17 00:00:00 UTC;doge;3.02385727464375;285249740040.62225;3362276025.0775757
2014-10-18 00:00:00 UTC;doge;3.089886698969802;291611749713.30725;3291328102.641275
2014-10-19 00:00:00 UTC;doge;2.884731173399385;272372823339.6239;2767104412.280949
2014-10-20 00:00:00 UTC;doge;2.768984164337428;261562764604.7243;6186759785.5642395
2014-10-21 00:00:00 UTC;doge;2.739070664000249;258852726667.87317;2762658660.2788014
2014-10-22 00:00:00 UTC;doge;3.048049332175539;288181657114.8689;11557904876.647861
2014-10-23 00:00:00 UTC;doge;2.95604214074457;279606136258.8766;7554645816.38742
2014-10-24 00:00:00 UTC;doge;3.015827672275396;285390245687.5393;4188135427.4866138
2014-10-25 00:00:00 UTC;doge;2.994964542900882;283544453343.9185;2120042310.01731
